Overzicht Kandidaatgegevens;;;;;;;;;;;;;
Verkiezing: Tweede Kamer der Staten-Generaal 2021 2021;;;;;;;;;;;;;
;;;;;;;;;;;;;
Kieskring;Lijstnummer;Politieke Groepering;Type;Publiceer geslacht;Taal;Nr.;Tussenvoegsel;Achternaam;Voorletters;Roepnaam;Geslacht;Woonplaats;Land
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;21;;Rozema;J.G.;Jaap;;Rotterdam;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;22;;Pallandt;C.M.J.;Cynthia;;Breda;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;23;;Gerritsen;L.;Leonie;;'s-Gravenhage;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;24;;Vlasveld;A.I.;Anne-Miep;;Tilburg;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;25;;Janssens;T.A.O.;Trees;;Middelburg;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;26;;Onderdelinden;S.E.;Suzanne;;Delft;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;27;;Visser;J.;Janine;;Alkmaar;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;28;van der;Pluijm;L.C.;Lester;;Culemborg;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;29;de;Groot;C.;Caroline;;Warten;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;30;;Kuijer;B.;Bart;;Beuningen;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;31;;Peeks;S.J.;Siska;;Assen;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;32;;Veenstra;M.;Marjolijn;;Almere;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;33;;Raat;L.;Lianne;;Leiden;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;34;;Pechler;W.I.;Wesley;;Groningen;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;35;;Folkerts;L.;Luuk;;Wijhe;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;36;van der;Steen;M.F.;Mensje;;Amsterdam;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;37;;Hassouni;M.;Maryam;;Amsterdam;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;38;;Meijer;E.R.;Eva;;Landsmeer;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;39;;Dumon Tak;M.A.;Bibi;;Zuiderwoude;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;40;;Boom;M.;Miryanna;;Amsterdam;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;41;van;Veen;B.;Babette;;Bilthoven;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;42;van;Grinsven;C.;Chatilla;;Rosmalen;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;43;;Parinussa;N.A.C.;Naphassa;;Utrecht;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;44;;Knooihuizen;W.H.N.;Klaas;;Amsterdam;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;45;;Stok;B.I.;Barbara;;Groningen;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;46;;Kuijer;G.;Guus;;Alkmaar;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;47;;Nuijens;A.A.C.;Anoek;;Amsterdam;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;48;;Stel;L.S.C.;Lisa;;Amsterdam;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;49;;Corbijn van Willenswaard;A.J.G.;Anton;;Amsterdam;NL
alle;9;Partij voor de Dieren;stel gelijkluidende lijsten;nee;nl;50;;Thieme;M.L.;Marianne;;Heveadorp;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;1;den;Haan;N.L.;Liane;v;Woerden;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;2;;Brood;R.G.;Raymond;m;Heemstede;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;3;;Verkoelen;P.J.H.D.;Ellen;v;Rotterdam;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;4;;Nijkamp;M.O.;Martin;m;Bloemendaal;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;5;van;Tilborg;H.C.A.M.;Henk;m;Tilburg;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;6;;Haasnoot;J.H.;Jaap;m;Katwijk;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;7;van;Rooij;M.G.J.H.;Marc;m;Almere;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;8;van;Acquoij;R.H.;Ruud;m;Eindhoven;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;9;van;Reenen;R.;Ron;m;IJsselstein;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;10;;Sanders;N.;Noëlle;v;Amersfoort;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;11;;Leerkes;A.G.M.;Alfons;m;Wilnis;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;12;;Verschuur-Otter;L.L.;Linda;v;Slagharen;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;13;;Brouwers;J.F.X.M.;Jan Frans;m;Son en Breugel;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;14;;Tomlow;G.A.M.M.;Geert;m;'s-Gravenhage;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;15;;Willemse;W.;Willem;m;Vlissingen;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;16;;Lammertink;A.G.H.M.;Ton;m;Zoetermeer;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;17;;Hernández;A.;Adriana;v;'s-Hertogenbosch;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;18;van;Est;A.M.B.;Bennie;m;Maastricht;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;19;;Bongers;J.W.M.;Hans;m;Heesch;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;20;van;Engelen;J.R.J.;John;m;Nieuwegein;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;21;;Hessing;J.C.;Johan;m;Axel;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;22;;Maarschalk Meijer;E.M.N.;Nicoline;v;Amsterdam;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;23;;Vlak;H.T.N.M.;Hans;m;Bergen op Zoom;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;24;ten;Cate;H.J.;Hylke;m;Haarlem;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;25;de;Vos;N.;Nico;m;Julianadorp;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;26;;Lodder;L.H.B.;Leendert;m;Putten;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;27;;Veeze;C.E.;Chris;m;Leek;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;28;;Hoppenbrouwers;T.M.J.;Theo;m;Eindhoven;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;29;;Mol;F.J.;Frans;m;Helmond;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;30;;Taks;J.P.W.A.A.M.;Joep;m;Breda;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;31;van;Lier;P.W.;Peter;m;Breda;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;32;;Nota;H.D.;Herman;m;Parrega;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;33;;Timmerman;G.;Gerard;m;Ter Idzard;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;34;;Crouwel;F.W.N.;Frans;m;Terneuzen;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;35;;Franse;A.H.;Ad;m;Goes;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;36;;Verboom;C.J.A.;Coen;m;Kampen;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;37;;Dekker;W.C.;Willem;m;Hoofddorp;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;38;van;Es;J.W.;Jan-Willem;m;Amsterdam;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;39;;Schuurman;G.;Gijs;m;Hardenberg;NL
alle;10;50PLUS;stel gelijkluidende lijsten;ja;nl;40;;Sazias;L.;Leonie;v;Hilversum;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;1;van der;Staaij;C.G.;Kees;m;Benthuizen;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;2;;Stoffer;C.;Chris;m;Elspeet;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;3;;Bisschop;R.;Roelof;m;Veenendaal;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;4;;Flach;A.J.;André;m;Hendrik-Ido-Ambacht;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;5;van;Dijk;D.J.H.;Diederik;m;Benthuizen;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;6;van den;Berg;W.;Wouter;m;Houten;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;7;;Schipaanboord;G.P.;Geert;m;Leiderdorp;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;8;;Lukasse;J.;Johnny;m;Goes;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;9;;Kloosterman;J.;Jan;m;Apeldoorn;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;10;;Middelkoop;P.N.;Nathanaël;m;Urk;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;11;;Rijneveld;A.;Arie;m;Werkendam;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;12;;Slingerland;M.;Maarten;m;Genemuiden;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;13;van;Duijn;W.J.;Wim;m;Katwijk;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;14;;Both;D.D.;Dick;m;Veenendaal;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;15;van der;Maas;A.J.;Harry;m;Aagtekerke;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;16;;Tanis;J.P.;Hans;m;Sliedrecht;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;17;;Bosma;E.G.;Ewart;m;Rijssen;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;18;;Veldman;J.D.;Joost;m;Dordrecht;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;19;;Oosterwijk;C.A.;Marco;m;Krimpen aan den IJssel;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;20;de;Knegt;L.;Leendert;m;Barneveld;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;21;van;Leeuwen;G.R.;Gert;m;Opheusden;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;22;;Bakker;T.;Tom;m;Driezum;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;23;;Kok;W.H.;Wim;m;Middelburg;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;24;van;Westreenen;S.;Steven;m;Kesteren;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;25;;Noordergraaf;P.T.;Peter;m;Werkendam;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;26;;Dorst;A.I.G.;Ad;m;Yerseke;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;27;;Boersma;A.;Ardjan;m;Papendrecht;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;28;;Kuijers;J.;Jan;m;Staphorst;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;29;van der;Wind;H.J.;Henk;m;Maarsbergen;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;30;van de;Waerdt;C.J.;Rick;m;Ridderkerk;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;31;;Bulten;H.G.;Henk;m;Doetinchem;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;32;;Versteeg;A.;Arnold;m;Wekerom;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;33;;Kisteman;L.;Lambert;m;De Klomp;NL
alle;11;Staatkundig Gereformeerde Partij (SGP);stel gelijkluidende lijsten;ja;nl;34;;Proos;A.J.;Arnoud;m;Barendrecht;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;1;;Azarkan;F.;Farid;m;Culemborg;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;2;;Kuzu;T.;Tunahan;m;Rotterdam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;3;van;Baarle;S.R.T.;Stephan;m;Rotterdam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;4;;Mohamed-Hoesein;N.D.Z.R.;Natasha;v;Rotterdam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;5;;Zemouri;C.;Charifa;v;Amsterdam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;6;;Carrilho;I.L.E.;Isaura;v;Amsterdam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;7;;Erdoğan;A.;Ahmet;m;Rotterdam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;8;;Icar;N.;Nur;m;'s-Gravenhage;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;9;;Sariakçe;D.;Enes;m;Enschede;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;10;;Polat-Işıktaş;G.;Gürcü;v;Schiedam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;11;;Heikamp-El Khoulati;M.;Mandy;v;Veenendaal;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;12;;Ergin;D.A.;Doğukan;m;Schiedam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;13;;Kaya;A.;Ahmet;m;Deventer;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;14;;Ghazi;M.I.;Ibrahim;m;Amsterdam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;15;;Smit;P.S.M.;Paulina;v;Valkenburg;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;16;;Khedoe;M.A.;Arief;m;Almere;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;17;;Belfor;D.E.;Dennis;m;Rotterdam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;18;El;Boussaïdi;O.;Omar;m;Almere;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;19;;Everduim;M.P.;Marcel;m;Rotterdam;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;20;;Çoban;A.T.;Taha;m;Enschede;NL
alle;12;DENK;stel gelijkluidende lijsten;ja;nl;21;El;Hadioui;A.;Ahmed;m;'s-Gravenhage;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;1;;Baudet;T.H.P.;;;Amsterdam;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;2;van;Haga;W.R.;;;Haarlem;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;3;;Ephraim;O.R.;;;Amsterdam;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;4;;Smolders;H.A.J.;;;Tilburg;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;5;;Kerseboom;S.;;;Maastricht;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;6;van;Meijeren;G.F.C.;;;'s-Gravenhage;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;7;;Jansen;F.J.H.;;;'s-Gravenhage;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;8;van;Houwelingen;P.;;;'s-Gravenhage;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;9;;Dekker;R.J.;;;Amsterdam;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;10;;Vastenhouw;J.;;;Ilpendam;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;11;de;Kok;A.;;;Noordeinde Gld;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;12;;Boom;D.A.G.;;;Barendrecht;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;13;van den;Oetelaar;J.C.M.;;;Schijndel;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;14;de;Lange;A.K.;;;Lelystad;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;15;;Jong;S.J.;;;'s-Gravenhage;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;16;de;Groot;S.W.A.;;;Voorhout;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;17;;Bakir;A.;;;Enschede;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;18;;Osseweijer;D.;;;Groningen;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;19;;Dieudonné;C.A.;;;Châtel-St-Denis;CH
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;20;;Bos;M.;;;Middelburg;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;21;;Jousma;E.;;;Menaam;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;22;;Koopmans-van der Veen;W.J.;;;Tytsjerk;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;23;;Chevalier;Y.A.;;;Alphen aan den Rijn;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;24;de;Keijzer;R.A.;;;Amsterdam;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;25;;Cornelissen;L.;;;Eindhoven;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;26;van der;Werf;B.J.;;;Groningen;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;27;van der;Pol;S.M.;;;'s-Gravenhage;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;28;;Rotmans;T.H.;;;Arnhem;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;29;;Velzing;H.;;;Klazienaveen;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;30;van der;Velden;M.A.J.;;;Almere;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;31;;Kuijer;A.;;;Cagnes sur Mer;FR
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;32;van;Essen;A.J.H.;;;Gouda;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;33;;Walravens;F.C.;;;Hulst;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;34;;Klazinga;C.B.;;;Deventer;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;35;;Driessen;R.B.;;;Reuver;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;36;;Verbraak;W.F.;;;Roosendaal;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;37;van der;Knoop;J.F.;;;Zandvoort;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;38;;Bos;J.;;;Bovensmilde;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;39;;Jeelof;G.W.D.;;;Oud-Beijerland;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;40;;Talsma;J.;;;Dokkum;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;41;van der;Voort;J.A.;;;Hellevoetsluis;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;42;;Dessing;J.;;;Zaandam;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;43;;Vermaas;P.C.;;;Vaassen;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;44;;Mink;P.J.;;;Hillegom;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;45;;Verstegen;P.J.T.;;;Vierlingsbeek;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;46;;Mulder;G.J.;;;Migues;UY
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;47;;Hugenholtz;J.B.T.;;;Maasmechelen;BE
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;48;;Staartjes;R.J.;;;Blaricum;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;49;van;Schijndel;A.H.J.W.;;;Amsterdam;NL
alle;13;Forum voor Democratie;stel gelijkluidende lijsten;nee;nl;50;;Frentrop;P.M.L.;;;Bloemendaal;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;1;;Simons;S.H.;Sylvana;v;Duivendrecht;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;2;;Gario;Q.T.;Quinsy;m;Amsterdam;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;3;;Timmer;R.S.Y.;Rebekka;v;Hilversum;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;4;;Chedda;J.C.R.M.;Jeanette;v;Delft;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;5;;Landbrug;D.R.;Daryll;m;Amsterdam;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;6;de;Jong;M.S.S.;Michantely;v;Rotterdam;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;7;;Fokkens;L.M.;Lennon;m;Haarlem;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;8;;Altmiş;N.E.;Nihâl;v;Eindhoven;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;9;;Luhrs;Y.;Yvette;v;Amsterdam;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;10;;Kramer;P.;Petra;v;Drachten;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;11;;Gal;Y.;Yuval;m;'s-Gravenhage;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;12;;Mijland;B.;Bart;m;Utrecht;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;13;;Charles;L.M.S.;Lysanne;v;Saba;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;14;;Carels;M.S.;Miko;m;Zoetermeer;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;15;;Miskin;V.R.;Vayhishta;v;Amsterdam;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;16;;Wekker;G.D.;Gloria;v;Amsterdam;NL
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;17;;Nzume;A.S.;Anousha;v;New York;US
alle;14;BIJ1;stel gelijkluidende lijsten;ja;nl;18;;Vrede;R.I.;Romana;v;Rotterdam;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;1;;Eerdmans;B.J.;Joost;m;Rotterdam;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;2;;Pouw-Verweij;N.J.F.;Nicki;v;Maarssen;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;3;;Eppink;D.J.;Derk Jan;m;'s-Gravenhage;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;4;;Goudzwaard;M.;Maarten;m;Leeuwarden;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;5;;Berlijn;S.A.;Stefan;m;Utrecht;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;6;;Baten;L.C.C.;Leon;m;Krimpen aan den IJssel;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;7;;Vogelaar;J.C.P.;Jan Cees;m;Lelystad;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;8;;Potjer;Y.V.;Yael;m;Utrecht;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;9;;Hoogeveen;M.P.;Michiel;m;Leiden;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;10;;Soltani;M.;Maryam;v;Moordrecht;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;11;;Rutjens;W.H.A.;Willem;m;'s-Hertogenbosch;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;12;van;Schaik;E.;Esther;v;Rotterdam;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;13;;Sandmann;M.P.C.;Matthijs;m;Rotterdam;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;14;;Blinde;T.P.;Thomas;m;Roden;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;15;Van;Hoecke;E.A.A.;Eelco;m;Heikant;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;16;;Andriese;M.;Mieke;v;Zaventem;BE
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;17;;Burlet;R.J.H.;Ruud;m;Geleen;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;18;;Almekinders;J.J.;Johan;m;Enschede;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;19;;Ransijn;G.J.C.;Gert-Jan;m;Zeewolde;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;20;;Weijers;W.J.A.;Wouter;m;Zeist;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;21;;Copinga;S.;Swier;m;Groningen;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;22;;Mulder;C.;Elly;v;Leiden;NL
alle;15;JA21;stel gelijkluidende lijsten;ja;nl;23;;Zoutendijk;R.A.;Ronald;m;Wassenaar;NL
